Label,Text
Happy,"vie, worked, really, hard, all, year, to, try, to, make, each, child, in, the, class, feel, like, they, are, valued"
Happy,"i, font, sleep, more, and, i, am, still, waking, a, am, but, what, this, does, is, help, me, get, off, to, sleep, quicker, and, i, feel, like, i, am, going, into, a, deeper, more, relaxed, sleep"
Happy,"every, year, during, carnival, i, am, very, joyful, i, have, an, intense, feeling, of, happiness"
Happy,"i, would, love, to, be, surrounded, by, hills, and, they, re, so, much, better, to, look, at, than, concrete"
Happy,"at, least, more, than, 100, years, old"
Happy,"when, we, were, able, to, afford, a, new, sofa, a, leather, one, which, cost, 20000, i, had, waited, for, it, for, years"
Happy,"yeah, i, have, got, much, pressure, in, the, company, i, have, wrapped, upon, my, work"
Happy,"the, crowd, was, wild, with, excitement"
Happy,"a, person, whom, i, had, not, seen, for, a, long, time, called, me, and, invited, me, for, a"
Happy,"congratulations, i, m, so, happy, for, you"
Happy,"matches, your, suit, perfectly"
Happy,"a, sunny, autumn, day"
Happy,"i, always, feel, quite, smart, when, wearing, this"
Happy,"i, felt, joy, when, i, heard, that, i, was, accepted, for, the, free, university, in"
Happy,great
Happy,"passing, an, examination"
Happy,"after, my, girlfriend, had, taken, her, exam, we, went, to, her, parent, s"
Happy,"that, will, be, great, do, you, have, or"
Happy,"when, i, found, out, that, the, girl"
Happy,"OK, do, you, want, us, to, bring, something"
Happy,"when, i, passed, my, exams, and, was, selected, to, go, to, college"
Happy,"when, i, go, out, with, my, friend, with, enough, money, and, good, sense, to, our, favourite"
Happy,"to, have, a, friend, who, i, did, an't, see, for, months"
Happy,"i, feel, sure, a, new, necklace, will, come, from, this, afternoon, of, beach"
Happy,"mention, of, the, press, s, glee, at, the, of, the, behind, this, summer, s, surveillance, project, operation"
Happy,"when, i, got, through, the, first, day, here, at, the"
Happy,"e, i, am, supposed, to, be, going, there, with, sister"
Happy,"also, attended"
Happy,"the, view, from, the, hill, is, so, beautiful, and, relaxing, there, s, so, sign, of, pollution, the, village, looks, so, peaceful"
Happy,"yes, when"
Happy,"when, in, the, end, of, a, semester, i, got, the, approval, in, a, matter, that, i, judged, very"
Happy,"a, party, i, went, to, last"
Happy,"a, friend, i, had, missed, very, much, came, to, see, me"
Happy,"when, i, saw, my, brother, in, church"
Happy,"i, feel, relaxed, and, comfortable"
Happy,"i, can, still, remember, our, first, date"
Happy,"when, i, was, admitted, to, the, university"
Happy,"we, are, off, and, have, great, excitement, fishing, up, fake, tied, to"
Happy,"i, felt, joyful, when, i, heard, that, i, had, been, selected, for, college"
Happy,"when, my, father, married, a, certain, lady, the, reception, was, held, at, town"
Happy,"autumn, is, the, best, season, in"
Happy,"finding, my, glasses, again, after, having, lost, them, in"
Happy,"on, my, birthday, a, friend, came, to, see, me, unexpectedly, and, brought, me, flowers, i, usually, do, not, see, her, very"
Happy,"i, got, a, letter, from, my, best, friend"
Happy,"when, i, came, again, in, contact, with, a, girl, i, liked, very, much, and, most, important, she, also, liked, me"
Happy,"i, still, feel, fine, but, i, can, tell, i, am, getting, weaker"
Happy,"when, i, heard, that, i, had, been, selected, the, first, year, at, the, university, of, this, was, after, my, form, five, at, secondary, school"
Happy,"i, get, it, you, want, to, find, a, guide"
Happy,"about, the, past, happy, hours, with, two, friends, at, night, in, a, camp, a, few, months, ago, we, shared, our, feelings"
Happy,"when, i, knew, that, my, husband, and, i, were, going, to, have, a, child"
Happy,"that, sounds, fine"
Happy,"the, performance, is, amazing, i, m, curious, about, how, they, did, it, i, mean, the, way, they, sing"
Happy,"such, an, eye, the, true, yeaned, so, brilliant, regular, features"
Happy,"just, had, a, great, movie, marathon, with, my, wonderful, roommate, Chinese, ca, an't, get, any, better, than, that"
Happy,"i, was, studying, in, the, library, and, a, classmate, told, me, that, she, had, obtained, a, to, work, in, the"
Happy,for
Happy,"mi, feeling, virtuous, about, this, lobar"
Happy,"thanks, for, the, advice, i, ll, talk, to, my, fiance, about, it, tonight"
Happy,"of, course"
Happy,"when, i, received, the, acceptance, form, for, the, second, year, at, university"
Happy,"i, got, my, driving, licence, after, they, had, frightened, me, with, it, s"
Happy,"i, was, particularly, pleased, at, the, on, investment, in, education, and, training"
Happy,"after, having, finished, my"
Happy,"his, moist, mouth"
Happy,"when, i, was, accepted, as, a, student, of"
Happy,"i, acted, in, an, english, play, in, college, and, got, the, best, award"
Happy,"i, felt, elated"
Happy,"mi, feeling, generous, mi, so, funny"
Happy,"i, liked, to, see, off, my, aunt, from, to, the, airport, that, appeared, to, be, impossible, because, i, had, to, go, to, school, for, long, time, i, was, an't, sure, if, i, could, accompany, her, two, days, before, the, departure, they, told, me, i, was, allowed, to, miss, school"
Happy,"passed, the, last, exam"
Happy,"felt, joy, a, few, years, ago, when, i, was, away, on, holiday, and, sat, very, close, to, my, best, friend, looking, straight, into, the"
Happy,"would, you, like, to, stretch, your, legs"
Happy,"how, about, tango"
Happy,"on, my, birthday, i, got, a, present, that, i, had, desired, for, a, long, time"
Happy,"is, happy, having, the, freedom, of, the, house, when, we, are, out"
Happy,"after, 3, weeks, i, saw, my, girlfriend, again"
Happy,"unexpectedly, i, met, some, persons, who, i, like, very, much, spontaneously, they, invited, me, and, integrated, me, within, their, group"
Happy,"a, friend, of, mine, told, me, that, i, had, passed, the, entrance, exam, to, the, university"
Happy,"i, but, the, first, that, i, feel, what, makes, him, so, beloved, by, his, fans"
Happy,"i, was, delighted, to, see, the, photograph, of, the, staff, from, department, one"
Happy,"i, was, in, grand, with, a, wonderful, sun"
Happy,"but, the, sense, of, elation, was"
Happy,"that, s, helpful, thanks, but, what, do, you, think, about, philosophy, i, wanted, to, take, that, class, this, semester"
Happy,"several, good, friends, made, me, a, surprise, visit, and, this, made, me, happy, they, are, my, closest, friends, and, we, had, not, seen, each, other, for, a, long, time"
Happy,"the, of, the, night"
Happy,"this, party, is, going, to, have, a"
Happy,"yes, i, thought, it, was, excellent, did, an't, you"
Happy,"when, i, accepted, Jesus, Christ, as, my, personal"
Happy,"watched, with, amusement, as, his, interest, or, with, each, phrase"
Happy,"i, want, something, that, is, where, they, can, appreciate, and, at, least, feel, that, i, am, for, real, sincere, in, giving, them"
Happy,"when, i, got, the, loan, for, my, studies"
Happy,"when, my"
Happy,"i, admire, blossoms, very, much, it, seems, that, only, it, can, in, the, cold, winter"
Happy,"on, reaching, the, fish, i, let, out, a, cry, of, triumph"
Happy,"talking, to, a, close, friend"
Happy,"though, relieved"
Happy,"i, felt, happy, at, the, of, our, marriage"
Happy,"the, most, beautiful, part, of, the, ceremony, was, the, delight, on, Todd, s, face, as, he, was, close, to, the, to, receive, the, with, his, arms"
Happy,"no, one, was, more, pleased, about, s, than, begum"
Happy,"hobbies, are, never, too, late, to, learn, they, offer, a, variety, of, classes, at, the, local, community, college, you, should, look, into, it"
Happy,"i, feel, like, a, child, who, got, one, lick, of, the, most, delicious, ever"
Happy,"there, was, no, excitement, about, my, first, i, even, had, to, pay"
Happy,"when, i, was, at, a, party, i, met, an, old, friend, from, an, adult, education, course, we, had, not, met, for, 2, years, but, had, both, thought, a, lot, about, each, other, a, wonderful, experience"
Happy,"i, went, on, a, picnic, to, the, country, side, park, the, beautiful, made, me, feel, relaxed, and, every, worry, disappeared"
Happy,"but, please"
Happy,"hi, my, name, is, mike"
Happy,"i, ll, drink, to, that, thanks, for, making, this, a, night, worth, remembering"
Happy,"when, i, found, out, that, a, set, task, 2, essays, and, a"
Happy,"when, i, won, a, tennis, match"
Happy,"when, i, passed, the, university, entrance, exam, i, had, thus, finished, with, a, difficult, period, of, my, life, and, i, was, about, to, begin, one, which, i, had, desired, a, lot"
Happy,"was, extremely, excited"
Happy,"i, still, second, guess, myself, and, still, have, a, terrible, time, making, decisions, but, there, are, certain, truths, that, i, do, know, about, myself, and, i, feel, assured, by, those, truths"
Happy,"i, feel, like, the, thing, that, i, call, an, artistic, tendency, in, myself, is, really, just, laziness, and, justifying, and, each, other"
Happy,"several, days, after, my, final, examination, at, school"
Happy,"what, a, nice, garden, look, at, these"
Happy,"when, the, passed, the, city, s, railway"
Happy,on
Happy,"i, have, a, boyfriend, and, i, am, very, fond, of, him, when, we, had, our, jubilee"
Happy,"so, do, i, let, s, go, to, other, areas, to, see, what, they, have, got"
Happy,"there, was, amusement, in, s, voice"
Happy,"i, felt, joy, when, i, entered, at, the, university"
Happy,"mother, nature, is, quite, an, artist"
Happy,"the, high, school, entrance, exam"
Happy,"mi, a, huge, fan, of, both, London, grammar, and, so, in, my, eyes, this, is, just, a, perfect, and, it, definitely, helps, to, make, me, feel, creative"
Happy,"i, experienced, this, feeling, when, i, was, accepted, as, a, student, because, everything, turned, out, different, from, my, expectations, although, i, passed, the, exam, successfully, i, was, accepted, as, a, student, only, when, i, did, an't, expect, it, at, all"
Happy,"the, last, time, i, had"
Happy,"passed, an, exam, by, 2"
Happy,"walking, along, the, beach, with, a, friend, girl"
Happy,"but, now, he, has, made, a, full, recovery, to, the, delight, of, his, proud, parents"
Happy,"i, just, wanted, to, say, thanks, for, putting, us, on, the, map, so, fast, i, appreciate, it"
Happy,"i, not, only, passed, my, test"
Happy,"let, s, hope, it, is"
Happy,"when, i, heard, that, i, had, passed, my, end, of, first, year, exams, and, i, was, ready, to, enter, 2nd, year, because, i, felt, i, had, failed, as, they, were, very"
Happy,"thank, does, it, really, look, all, right"
Happy,"i, hope, that, one, day, they, feel, as, strong, and, as, i, do, right, now, in, my, life"
Happy,"at, the, beginning, of, the, summer, term, i, weighed, eight, stone, three, pounds, and"
Happy,"intense, media, excitement, and, security, was, given, a, ticker, tape, welcome, in, new, york, where, he, received, the, freedom, of, the, city"
Happy,"i, was, at, school, i, received, a, letter, from, the, of, my, school, me, for, my, performance, at, the, previous, year, s, exam"
Happy,"i, was, in, grade, 7, we, had, an, volleyball, competition, in, i, was, the, youngest, member, of, the, team, and, i, scored, the, winning, goal, using, my, head, i, jumped, up, with, joy, and, fell"
Happy,"delighted, with, their, medals, for, reaching, the, final, against, the, world, champions"
Happy,"receiving, a, letter, from, a, boy, i"
Happy,"did, very"
Happy,"i, appreciate, that"
Happy,"i, felt, happy, when, my, mother, borrowed, me, the, car, in, order, to, let, me, go, out, alone, for, the, first, time"
Happy,"i, went, to, buy, a, bicycle, with, my, father, when, i, wanted, to, pay"
Happy,"i, ate, great, and, whats, even, better, is, that, i, feel, terrific"
Happy,"the, singing, group, used, to, be, very, popular"
Happy,"being, in, love, for, the, first, time"
Happy,"all, this, generated, considerable, excitement, within"
Happy,"i, am, calling, to, inform, you, that, we, re, happy, to, have, you, with, us, welcome"
Happy,"when, i, won, the, best, prize, in, the, national, science"
Happy,"when, India, first, won, the, world, cup, cricket"
Happy,e
Happy,"he, felt, elated"
Happy,"when, i, passed, the, whole, weekend, with, my, boyfriend"
Happy,now
Happy,"i, feel, a, lot, more, confident, about, the, path, vie, chosen"
Happy,"great, i, just, got, back, from, a, vacation, in, Thailand"
Happy,"when, i, made, the, winning, goal, during, a, very, important, football"
Happy,"my, girlfriend, wrote, to, me, telling, me, that, she, was, four, months, pregnant, and, that, i, was, responsible, for, the, this, made, me, happy, as, i, to, have, a, child, to, call, mine"
Happy,"when, my, love, for, a, guy, was"
Happy,"bill, ll, be, so, thrilled"
Happy,"when, last, year, in, college, i, received, the, award, student, of, the"
Happy,"when, high, level, results, were, declared"
Happy,"how, about, the, new, bar, across, road"
Happy,"i, thought, that, someone, was, angry, with, me, but"
